"id","issue_id","comment_body","commenter_login","commenter_id","created_at","comment_body_processed"
1054,204,"> > Created a minimum reproduction for this issue
> > [ocodista/node-issue-48937](https://github.com/ocodista/node-issue-48937)
> 
> This is not exactly the same as the issue I'm facing... I'm using an Async Iterator, meanwhile at https://github.com/ocodista/node-issue-48937/blob/main/customReporter.js, you are using Stream API and throwing an exception. That would be a different unhandled exception, I think the similar one would be to pass the exception to the callback (I'm not fully sure how exceptions handling should work with async iterators...).

I just updated the repo and replaced the customReporter implementation with one that uses a generator function.","ocodista",19851187,"2023-07-30 19:28:38","use async iterator generator function exception handle
"
1055,204,"> Can you please provide a reproduction so it will be easier for us to fix the issue?

I found this issue with https://github.com/Mafalda-SFU/node-test-reporter-json/blob/main/index.js, it seems Node.js recently added `test:enqueue` and `test:dequeue` events, and since I was not handling them, the switch when to the default branch, throwing the exception.

OffTopic: by the way, this is a JSON reporter, we can talk about including it in Node.js core if interested :-)","piranna",532414,"2023-07-30 19:30:21","provide reproduction easy fix issue find issue seem node recently add test enqueue test dequeue event handle switch default branch throw exception
"
1056,204,"> I just updated the repo and replaced the customReporter implementation with one that uses a generator function.

Cool, thank you :-)","piranna",532414,"2023-07-30 19:30:38","update repo replace customReporter implementation generator function thank
"
1057,204,"I think this is going to be somewhat involved to fix properly. The problem is that the error from the reporter ends up in the `uncaughtException` handler. Inside of the handler, we process errors and send them to... the reporter. This is the right thing to do in most cases since we want to control how the errors are logged.

We currently re-throw the error in the case where the test runner has not finished bootstrapping itself yet. I think that's what we should do in this case as well. The problem is distinguishing errors originating from the reporter from other errors. I don't think we can get away with only adding a `try...catch` or `'error'` event handler somewhere because the reporter could technically do something like `setImmediate(() => { throw new Error('boom'); });`.

I think to properly identify reporter errors, we need to run the `TestsStream.prototype[kEmitMessage]()` code in a new async context and leverage the existing async hook in `harness.js`. Essentially, we would track reporter errors like we track errors from the tests themselves.

Of course, we could also let the test runner break when it encounters an error that originates from somewhere other than a test. It's simpler, but less nice IMO (also technically a breaking change since we test this behavior).","cjihrig",2512748,"2023-07-31 22:27:40","think involved fix properly problem error reporter end uncaughtException handler handler process error send reporter right thing case want control error log currently re throw error case test runner finish bootstrap think case well problem distinguish error originate reporter error think get away add try catch error event handler somewhere reporter technically something setImmediate throw new error boom think properly identify reporter error need run TestsStream prototype kEmitMessage code new async context leverage exist async hook harness essentially would track reporter error track error test course could also let test runner break encounter error originate somewhere test simple nice imo technically break change since test behavior
"
1058,204,"> I think this is going to be somewhat involved to fix properly. The problem is that the error from the reporter ends up in the `uncaughtException` handler. Inside of the handler, we process errors and send them to... the reporter.

Difficult to find a more appropriate situation to give here the most obvious intended pun... who watches the watchmen? 🤡 


> We currently re-throw the error in the case where the test runner has not finished bootstrapping itself yet. I think that's what we should do in this case as well.

I think the same too.


> Of course, we could also let the test runner break when it encounters an error that originates from somewhere other than a test. It's simpler, but less nice IMO (also technically a breaking change since we test this behavior).

As a short term solution, I agree with this idea, it can help us to better understand the problem and find a more correct solution. As far as the errors are not being swallowed and silenced as it's currently happening, it's fine for me.","piranna",532414,"2023-07-31 22:45:40","think somewhat involv fix proper problem error reporter end uncaughtException handler handler process error send reporter difficult find appropriat situation give obvious intend pun watch watchmen currently re throw error case test runner finish bootstrapp yet think case also think also cours could also let test runner break encounter error origin somewher test simpler nice imo technic breaking chang short term solution agre idea help better understand problem find correct solution far error swallow silen happen fine
"
1059,204,"> As a short term solution, I agree with this idea

I don't think we should look at it like a short term solution. I think we should look at it as ""what is the desired behavior forever if we had to pick."" Either solution could be implemented before the next release. However, the proper fix could ship in the next release, while the change to let the test runner break would likely need to wait until October to ship.","cjihrig",2512748,"2023-07-31 23:04:14","solução curto prazo concordar ideia pensar olhar solução curto prazo pensar olhar comportamento desejado para sempre escolher solução implementar lançamento próximo no entanto correção adequada enviar lançamento próximo mudança permitir testador interromper provavelmente precisar esperar outubro enviar
"
1070,206,"> > the REPL can create a new V8 isolate and bypass any permission in several ways
> 
> Can you elaborate?

Basically, the same as https://github.com/nodejs/node/commit/34d92ed88c814e05b4b619705c67b3df3999c52d fixes. I don't have a reproducible example because I'm not sure if that's possible. I'm just wondering if REPL can create a new V8 isolate, it means it could create without the experimental permission rules, right?

Anyway, I created the #48920.","RafaelGSS",26234614,"2023-07-25 12:29:00","repl create new v8 isolate bypass permission way elaborate basically fix reproducible example sure possible wonder repl create new v8 isolate mean create experimental permission rule create
"
1177,224,"No need to revert, I'll add a new C++ function that directly calls `ada::idna::to_ascii` and expose them through internalBinding.","anonrig",1935246,"2023-04-26 16:50:42","need add new c++ function directly call ada idna ascii expose internalbinding
"
1178,226,"I'll take a stab at this one. Open to hearing any ideas anyone may have before I dig in.","GethosTheWalrus",7661715,"2023-06-16 00:52:03","take stab hear idea dig
"
1179,226,"hi @GethosTheWalrus If ur not working on it right now can i look into this issue
","Prateek462003",90177794,"2023-07-25 16:46:59","work issue
"
1060,204,"> > As a short term solution, I agree with this idea
> 
> I don't think we should look at it like a short term solution. I think we should look at it as ""what is the desired behavior forever if we had to pick."" Either solution could be implemented before the next release. However, the proper fix could ship in the next release, while the change to let the test runner break would likely need to wait until October to ship.

I would have expected that since I didn't have any error handling, the error would have buble up until it got to be an unhandled exception and crash the test runner. How should be the API to handled it? I don't know.

An alternative although more obscure would have been that the error would be redirected to the reporter as a failing test, but if a new exception is thrown that would lead to an infinite loop, but also we could add a field to the error to know if we have already processed it.","piranna",532414,"2023-07-31 23:11:53","solucao curto prazo concord ideia pensar curto prazo pensar comportamento desejado sempre solucao implementar proxima versao correcao proxima versao mudanca permitir testador quebrar outubro esperar esperar erro tratamento erro excecao nao tratada travar testador api tratar alternativa obscuro erro redirecionar relatar teste falha nova excecao lancada loop infinito campo erro processar
"
1061,204,"Couldn't new wrap the event calls to the reporter with a try-catch and log the error as something like ""ReporterError: ...""?

I think that would be the best output IMO","ocodista",19851187,"2023-07-31 23:54:19","wrap event call reporter try catch log error reportererror
"
1062,204,"> Couldn't new wrap the event calls to the reporter with a try-catch and log the error as something like ""ReporterError: ...""?
> 
> I think that would be the best output IMO

I don't fully understand your proposal, can you elaborate it?","piranna",532414,"2023-08-01 09:08:30","wrap event call reporter try catch log error reportererror best output proposal elaborate
"
1063,204,"> > Couldn't new wrap the event calls to the reporter with a try-catch and log the error as something like ""ReporterError: ...""?
> 
> > 
> 
> > I think that would be the best output IMO
> 
> 
> 
> I don't fully understand your proposal, can you elaborate it?

For example:

From the test_runner we need to call the events of the custom reporter.

My idea is that, whenever we call the event ""start"" (and others), we add a try-catch where, whenever the error happens, we write to output of the test_runner a new type of error, like `CustomReportError: ${error}`","ocodista",19851187,"2023-08-01 10:27:34","call event reporter try catch log error reportererror propose best output understand proposal elaborate example test runner call event custom reporter idea call event start add try catch error write output test runner type error customreporterror error
"
1064,204,"I just don't think a `try...catch` alone is going to be enough because errors can be asynchronous, but you're welcome to try that approach. I had something like this in mind:

```diff
diff --git a/lib/internal/test_runner/harness.js b/lib/internal/test_runner/harness.js
index 36c36f2de1..86e614ae4d 100644
--- a/lib/internal/test_runner/harness.js
+++ b/lib/internal/test_runner/harness.js
@@ -20,12 +20,15 @@ const { kEmptyObject } = require('internal/util');
 const { kCancelledByParent, Test, Suite } = require('internal/test_runner/test');
 const {
   parseCommandLine,
+  reporterScope,
   setupTestReporters,
 } = require('internal/test_runner/utils');
 const { bigint: hrtime } = process.hrtime;
 
 const testResources = new SafeMap();
 
+testResources.set(reporterScope.asyncId(), reporterScope);
+
 function createTestTree(options = kEmptyObject) {
   return setup(new Test({ __proto__: null, ...options, name: '<root>' }));
 }
@@ -42,6 +45,10 @@ function createProcessEventHandler(eventName, rootTest) {
     // Check if this error is coming from a test. If it is, fail the test.
     const test = testResources.get(executionAsyncId());
 
+    if (test === reporterScope) {
+      throw err;
+    }
+
     if (!test || test.finished) {
       // If the test is already finished or the resource that created the error
       // is not mapped to a Test, report this as a top level diagnostic.
diff --git a/lib/internal/test_runner/utils.js b/lib/internal/test_runner/utils.js
index fba2c31323..04647e9232 100644
--- a/lib/internal/test_runner/utils.js
+++ b/lib/internal/test_runner/utils.js
@@ -19,6 +19,7 @@ const {
   StringPrototypeSlice,
 } = primordials;
 
+const { AsyncResource } = require('async_hooks');
 const { relative } = require('path');
 const { createWriteStream } = require('fs');
 const { pathToFileURL } = require('internal/url');
@@ -35,6 +36,7 @@ const {
 } = require('internal/errors');
 const { compose } = require('stream');
 
+const reporterScope = new AsyncResource('TestReporterScope');
 const coverageColors = {
   __proto__: null,
   high: green,
@@ -162,14 +164,14 @@ async function getReportersMap(reporters, destinations, rootTest) {
 }
 
 
-async function setupTestReporters(rootTest) {
+const setupTestReporters = reporterScope.bind(async (rootTest) => {
   const { reporters, destinations } = parseCommandLine();
   const reportersMap = await getReportersMap(reporters, destinations, rootTest);
   for (let i = 0; i < reportersMap.length; i++) {
     const { reporter, destination } = reportersMap[i];
     compose(rootTest.reporter, reporter).pipe(destination);
   }
-}
+});
 
 let globalTestOptions;
 
@@ -411,6 +413,7 @@ module.exports = {
   isTestFailureError,
   kDefaultPattern,
   parseCommandLine,
+  reporterScope,
   setupTestReporters,
   getCoverageReport,
 };
```

That solution is not fully tested though, and unfortunately, it makes the test runner take extra ticks to fully bootstrap itself.","cjihrig",2512748,"2023-08-01 13:11:02","think try catch alone enough error asynchronous welcome try approach mind
"
1065,205,"This code is OK on node-v20.3.1-darwin-arm64.tar.gz, and failed on node-v20.4.0-darwin-arm64.tar.gz

other case:

```js:blob.mjs
// blob.mjs
import {describe, it, before, after} from ""node:test"";
import {strict as assert} from ""node:assert"";

describe(""blob"", async () => {
  it(""stream"", async () => {
    const bufs = [];
    const blob = new Blob([""A"", ""B"", ""C""]);
    await blob.stream().pipeTo(new WritableStream({
      write(chunk) {
        bufs.push(new TextDecoder().decode(chunk));
      }
    }));
    assert.equal(bufs.join(""""), ""ABC"");
    //assert.deepEqual(bufs, [""A"", ""B"", ""C""]); //node-20.3.1
    //assert.deepEqual(bufs, [""ABC""]); //chrome and firefox
  });
});
```

```shell
$ asdf global nodejs 20.3.1
$ node blob.mjs
▶ blob
  ✔ stream (6.642917ms)
▶ blob (7.957ms)

ℹ tests 1
ℹ suites 1
ℹ pass 1
ℹ fail 0
ℹ cancelled 0
ℹ skipped 0
ℹ todo 0
ℹ duration_ms 0.057125
```

```shell
$ asdf global nodejs 20.4.0
$ node blob.mjs
▶ blob
  ✖ stream (6.048208ms)
    'Promise resolution is still pending but the event loop has already resolved'

▶ blob (6.810833ms)

ℹ tests 1
ℹ suites 1
ℹ pass 0
ℹ fail 0
ℹ cancelled 1
ℹ skipped 0
ℹ todo 0
ℹ duration_ms 1.912083

✖ failing tests:

✖ stream (6.048208ms)
  'Promise resolution is still pending but the event loop has already resolved'

✖ blob (6.810833ms)
  'Promise resolution is still pending but the event loop has already resolved'
```

----

I encountered  the problem  when using Blob with helia:

```js
import {describe, it} from ""node:test"";
import {strict as assert} from ""node:assert"";

import {createHelia} from ""helia"";
import {unixfs} from ""@helia/unixfs"";

describe(""helia"", async () => {
  it(""unixfs.addByteStream"", async () => {
    const node = await createHelia();
    const nodefs = unixfs(node);

    const blob = new Blob([""Hello World!""], {type: ""text/plain""});
    const cid = await nodefs.addByteStream(blob.stream()); //never finished from nodejs>=20.4.0
    console.log(cid);

    await node.stop();
  });
});
```

----

From the blame list of [lib/internal/blob.js](https://github.com/nodejs/node/blame/main/lib/internal/blob.js),  the bug spawned by the change of  8cc14387a2e77d7a2b411e7edaed690d43ea3809 .

This issue may be same as #48668
","bellbind",69621,"2023-07-25 12:16:40","code work node version darwin arm tar gz fail node version darwin arm tar gz case import describe it before after node test import strict assert node assert describe async it async bufs blob new blob abc blob stream pipeto new writestream write chunk bufs push new textdecoder decode chunk assert equal bufs join abc assert deep equal bufs abc node version assert deep equal bufs abc chrome firefox test suite pass fail cancel skip todo duration test suite pass fail cancel skip todo duration problem use blob helia import describe it node test import strict assert node assert import createhelia helia import unixfs helia unixfs describe async it async node await createhelia nodefs unixfs blob new blob hello world type text plain cid await nodefs addbytestream blob stream node stop blame lib internal blob js github nodejs node blame main lib internal blob js bug spawn change issue may same
"
1066,206,"Hi, thanks for reporting it. I'm aware of this behaviour.","RafaelGSS",26234614,"2023-07-24 14:20:42","aware behaviour
"
1067,206,"Question is: should we make the internal calls to the inspector possible/privileged, or do like when the inspector is unavailable (this would just be a new condition in https://github.com/nodejs/node/blob/a0f3ed8ac40e7af441250ad8c2db0ed20b394adc/lib/internal/util/inspector.js#L48-L49)","targos",2352663,"2023-07-24 14:24:36",NULL
1068,206,"I believe REPL shouldn't be available when the permission model is enabled. Please let me know if I'm wrong, but the REPL can create a new V8 isolate and bypass any permission in several ways. If we start supporting REPL, it would mean that we need to cover all those cases.","RafaelGSS",26234614,"2023-07-24 14:31:49","believe repl available permission model enable wrong repl create new v8 isolate bypass permission way start support repl need cover case
"
1069,206,"> the REPL can create a new V8 isolate and bypass any permission in several ways

Can you elaborate?","targos",2352663,"2023-07-25 05:42:19","repl create new v8 isolate bypass permission way elaborate
"
1122,214,"Can I take on this issue?","winedarkmoon",127571479,"2023-06-17 17:53:42","take issue
"
1252,231,"CI: https://ci.nodejs.org/job/node-test-pull-request/51163/","nodejs-github-bot",18269663,"2023-04-12 16:40:07","CI
"
1071,207,"another test in my end doing a 100ms wait wil not have the same beharviour in that case return true always:

```js
import { setTimeout } from 'timers/promises';
while (true) {
  await setTimeout(100);
  const test = URL.canParse('/ ', 'http://n');
  console.log(test);
}

```

this will also fail at some point so maybe the 100 ms will aso fail just didnt get the point were it will fail


```js
import { setTimeout } from 'timers/promises';
while (true) {
  await setTimeout(1);
  const test = URL.canParse('/ ', 'http://n');
  console.log(test);
}
```","joacub",2091228,"2023-07-17 16:36:13","test end 100ms wait behaviour case return true fail point 100 ms fail point fail
"
1072,207,"@anonrig  i think you are following this changes so you may have all the details about this","joacub",2091228,"2023-07-17 16:39:20","think follow change detail
"
1073,207,"Thanks for the bug report. I confirm this is indeed a really awkward bug. cc @nodejs/url ","anonrig",1935246,"2023-07-17 16:45:55","bug report confirm awkward bug
"
1074,207,"This is probably due to v8 Fast API. When you call it multiple times, it triggers v8 fast api.","anonrig",1935246,"2023-07-17 16:46:27","due v8 fast api call multiple time trigger v8 fast api
"
1075,207,"@KhafraDev disabling/commenting out V8 Fast API fixes the bug","anonrig",1935246,"2023-07-17 16:48:18","disable comment v8 fast api fix bug
"
1076,207,"@joacub I opened a PR to fix this: https://github.com/nodejs/node/pull/48817","anonrig",1935246,"2023-07-17 17:43:19","abrir pr corrigir
"
1077,207,"> @joacub I opened a PR to fix this: #48817

Thank you so much sir, we are facing many many issues due to this and our websites goes down very often, thank you so much for your work ","joacub",2091228,"2023-07-17 18:48:13","fix issue website go often thank work
"
1078,208,"Thanks for reporting. I changed this in 4e3bc06e6547c1d640111b73e80e198ba03f7e45, but this is a bug.  I have removed the doc label because this should be fixed in the code. We should not expose any test objects to userland code.","cjihrig",2512748,"2023-08-02 22:10:50","bug fix code expose test object userland
"
1079,209,"I'm able to reproduce with `node --experimental-loader 'data:text/javascript,export function globalPreload(){return""throw null""}'` /cc @nodejs/loaders ","aduh95",14309773,"2023-07-15 07:55:35","reproduce node experimental loader export function global preload throw null
"
1080,210,"Could you provide any sample code to reproduce? preferably without any dependencies!","debadree25",20257253,"2023-07-14 07:22:44","provide sample code reproduce preferably dependency
"
1081,210,"Possibly related to https://github.com/nodejs/node/issues/47644? It might not be a duplicate because https://github.com/nodejs/node/issues/47644 was allegedly fixed (more than once). cc @ShogunPanda","tniessen",3109072,"2023-07-14 13:00:29","relate issue allegedly fix
"
1082,210,"I can't really do anything without at least a repro code. Will standby this.","ShogunPanda",201101,"2023-07-18 09:47:45","repro code standby
"
1083,210,"According to @Rand0mF's https://github.com/nodejs/node/issues/47644#issuecomment-1698909900, this also happens without using worker threads or web sockets.","tniessen",3109072,"2023-08-30 10:45:15","according random happen use worker thread web socket
"
1084,210,"If the bug is related to my changes (which most likely is), it's unrelated to either worker threads or websocket as we're talking about a bug in the connection handling. But I need the exact scenario to reproduce it, unfortunately.","ShogunPanda",201101,"2023-09-11 07:03:33","bug relate change worker thread websocket bug connection handle need exact scenario reproduce
"
1085,210,"@hp8wvvvgnj6asjm7 Has the issue been resolved?","tniessen",3109072,"2023-11-22 14:26:51","issue resolve
"
1086,210,"> @hp8wvvvgnj6asjm7 Has the issue been resolved?

no, but I can't make a small reproducible example and its so random that it's hard to tell what is going on.","hp8wvvvgnj6asjm7",45887282,"2023-11-22 17:02:26","issue resolve can not make small reproducible example random hard tell
"
1087,210,"This should have been fixed in #51045. Once it gets in 21.x or 20.x please let me know if you have additional problems.","ShogunPanda",201101,"2023-12-22 10:12:14","fix problem
"
1088,211,"cc @Ethan-Arrowood","anonrig",1935246,"2023-07-04 02:51:42","Ethan Arrowood
"
1089,211,"can i work on this?","pernelkanic",110184468,"2023-07-04 10:04:57","work
"
1090,211,"Can you share the case where it doesn't work with `withFileTypes`? I added a multitude of tests when I landed the option so I wanna know what I missed ","Ethan-Arrowood",16144158,"2023-07-04 15:12:11","case work filetype add multitude test land option wanna know miss
"
1091,211,"Btw it looks more like a bug than a documentation issue.","targos",2352663,"2023-07-04 15:21:40","bug documentation issue
"
1092,211,"> Btw it looks more like a bug than a documentation issue.

No documentation is provided for `recursive` regardless, so I think it's still an issue. Maybe I should have filed the lack of documentation and the bug separately.","That-Guy977",72870724,"2023-07-05 04:08:49","bug documentation issue documentation provide think issue file lack documentation bug separately
"
1093,211,"Can I work on this, it will be my first issue. 
","ghost",10137,"2023-07-05 04:47:37","work first issue
"
1094,211,"@Ethan-Arrowood From further testing, I've found some behavior that varies between the promise, callback, and synchronous versions.

- The promise version appears to not have any issues.

- The callback and synchronous versions can generate a entry `Dirent { name: undefined, path: '...', [Symbol(type)]: undefined }`, when `withFileTypes` is supplied, replacing a valid entry.

- The callback and synchronous versions fail to list certain files and directories when both `withFileTypes` and `recursive` are provided. I noticed this as several entries under `.git` missing, I'm unsure what the cause is. <details>Note: *Since nested directories themselves are not listed, these issues are likely not related to the recursion step as I had previously assumed, however this behavior is only present when `recursive` is also supplied and is not present in previous versions (Tested on Node v18.16.1.). I will update the original message to reflect this.*</details>

A minor inconsistency I found is that when providing the results the promise version appears to act as depth-first, while the callback and synchronous versions act as breath-first in their resulting arrays.

These tests have been on a limited filetree which I've uploaded to ~~[fs-readdir-recursive](https://github.com/That-Guy977/fs-readdir-recursive ""deadlink"")~~.","That-Guy977",72870724,"2023-07-05 05:14:24","teste comportamento variar promessa callback versão sincrona

promessa versão aparecer problema

callback versão sincrona gerar entrada dirent name undefined path symbol type undefined withfiletypes fornecer substituir entrada valido

callback versão sincrona falhar listar arquivo diretorio withfiletypes recursive fornecer notar entrada git faltar incerto causa nota diretorio aninhar listar problema provavelmente relacionado passo recursao assumir comportamento presente recursive presente versão anterior testar node v18.16.1 atualizar mensagem original refletir

pequeno inconsistencia encontrar fornecer resultado promessa versão aparecer agir profundidade primeiro callback versão sincrona agir largura primeiro array resultante

teste arquivo limit upload
"
1123,214,"> Can I take on this issue?

Please do. Happy to help if you get stuck on something. ","anonrig",1935246,"2023-06-17 19:21:18","take issue help get stuck
"
1180,227,"Based on the stack trace, it looks similar to https://github.com/nodejs/node/issues/46669 and https://github.com/nodejs/node/issues/46670, so possibly related to https://github.com/nodejs/node/pull/44731, https://github.com/nodejs/node/pull/46587. cc @ShogunPanda","tniessen",3109072,"2023-04-24 14:48:49","base stack trace look similar possibly relate
"
1181,227,"@tniessen It seems so. I'll take a look soon","ShogunPanda",201101,"2023-04-24 20:28:37","seem take look
"
1095,211,"Okay I can confirm there are two issues here. 

First, missing documentation for the `recursive` option for the `callback` and `sync` versions.

Second, I am seeing the `undefined` behavior in the `callback` and `sync` versions; I think your latest message @That-Guy977 explains it well. What I'm most intrigued by is how the tests aren't catching this. We definitely need to fix this. I'm going to start investigating this problem now. 

Finally, I do not believe the difference in search behavior matters. We make no guarantees in how Node recursively searches a directory. In a long historical thread I commented the possibility of specifying which algorithm could be used, but that is a feature not a bug in this case. 

Some users here expressed interest in contributing, @pernelkanic you commented first. Would you like to work on the documentation fix? ","Ethan-Arrowood",16144158,"2023-07-07 18:02:33","issue documentacao falta versao recursivo callback sync comportamento indefinido callback sync teste falha investigar problema diferenca busca importar garantia node busca recursivamente diretorio algoritmo funcionalidade usuario contribuir documentacao
"
1096,211,"> First, missing documentation for the `recursive` option for the `callback` and `sync` versions.

I believe the promise version has the same lack of documentation, as it and the other versions are lacking a similar description as `opendir` or `rm`, or even an explanation in the method description as is present in `mkdir`.","That-Guy977",72870724,"2023-07-07 18:26:06","missing documentation recursive option callback sync version believe promise version lack documentation similar description opendir rm explanation method description present mkdir
"
1097,211,"Oh good point 👍 that should be fixed too then","Ethan-Arrowood",16144158,"2023-07-07 18:27:11","good point fix
"
1098,211,"I'm happy to leave the documentation changes for a new contributor, but can also add those in if we get no response in a couple days.","Ethan-Arrowood",16144158,"2023-07-07 19:16:58","happy leave documentation change new contributor also add get response couple day
"
1099,211,"@RamdohokarAngha would you be interested in contributing docs for this? ","Ethan-Arrowood",16144158,"2023-07-19 16:37:12","interested contribute doc
"
1100,211,"@Ethan-Arrowood - Yes, I'm interested in contributing docs for this issue.
","ghost",10137,"2023-07-20 08:41:42","interested contribute doc issue
"
1101,211,"Thank you! Go for it! ","Ethan-Arrowood",16144158,"2023-07-20 15:34:13","go
"
1102,212,"The patch is a relatively simple find&replace but I wasn't sure if that's an acceptable patch in `deps/` (especially since it's a generated file). The fix only landed in 2.x of ada afaict.","jkrems",567540,"2023-07-01 15:29:28","patch relatively simple find replace acceptable patch deps generated file fix land ada
"
1103,212,"This will likely be fixed in https://github.com/nodejs/node/pull/48345 but the fact that we ended up with undefined behavior (which yes, didn't appear to break anything, maybe) in an LTS release make me question the recent pace of adding new C++ deps. It's a _lot_ of new, non-trivial, and non-hardened C++ code entering core.","jkrems",567540,"2023-07-01 15:36:02","fix likely end undefined behavior appear break anything lts release question recent pace add new c++ dep lot new non trivial non hardened c++ code enter core
"
1104,212,"Thanks for the report. I'm one of the authors of Ada. As you said, this is fixed in Ada v2.x, and is pending to be merged into the v18-x staging branch. (cc @nodejs/releasers)

> The patch is a relatively simple find&replace but I wasn't sure if that's an acceptable patch in deps/ (especially since it's a generated file). The fix only landed in 2.x of ada afaict.

Any changes to deps are prohibited and it's recommended for contributors to upstream any issues & fixes.

> release make me question the recent pace of adding new C++ deps

Unfortunately, Ada was the default URL parser for Node 19 and Node 20, and because most people prefer to stay in LTS, it is impossible to have the same amount of user feedback as a package would receive from a Node.js LTS release. Practically speaking, I believe it's inevitable to catch bugs like these without a certain users trying/using it.

> in an LTS release make me question the recent pace of adding new C++ deps

Here's the timeframe:

- January 29 - Ada v1.0 landed in main branch.
- April 4 - Ada backport to v18 open.
- April 12 - v18 first release including Ada parser.

To summarize: it took 74 days to land a new dependency to LTS release.

> It's a lot of new, non-trivial, and non-hardened C++ code entering core.

I disagree with your **non-trivial** classification. URL is one of the most important and used components in the Node.js runtime. If you have any specific recommendations about how to classify Ada as a **hardened** dependency, please open an issue to Ada's repository, and I'll be happy personally to follow up with them.

Regarding the status of Ada, let me give you some insight:

Ada has more tests than Web platform tests (which influenced URL parsers like curl and [boost/url](https://github.com/boostorg/url/pull/714) with finding bugs in their implementation, and has a significant test coverage & fuzzing coverage in Google's OSS Fuzz. 

But sometimes, it is not sufficient to catch bugs like these due to specific constraints, and despite how much code you write, and how much test you have in your project from time to time some significant bugs like these pass through.

cc @nodejs/url","anonrig",1935246,"2023-07-02 04:09:22","report author ada fix ada v2 x pending merge v18 x staging branch patch relatively simple find replace acceptable patch deps generated file fix land 2 x ada afaict change dep prohibit recommend contributor upstream issue fix release question recent pace add new c++ dep unfortunately ada default url parser node node people prefer stay lts impossible amount user feedback package would receive node js lts release practically believe inevitable catch bug user try use lts release question recent pace add new c++ dep timeframe january ada v1 0 land main branch april ada backport v18 open april v18 first release include ada parser summarize take 74 day land new dependency lts release lot new non trivial non hardened c++ code enter core disagree non trivial classification url important use component node js runtime specific recommendation classify ada hardened dependency please open issue ada repository happy personally follow status ada let give insight ada test web platform test influence url parser curl boost url find bug implementation significant test coverage fuzzing coverage google oss fuzz sometimes sufficient catch bug specific constraint despite much code write much test project time time significant bug pass through cc nodejs url
"
1105,212,"[This PR](https://github.com/nodejs/node/pull/46297) should help too","RafaelGSS",26234614,"2023-07-02 13:26:11","PR help
"
1106,212,"I think that @RafaelGSS’s answer is the right one. I expect that the community does not want to discourage fast paced contributions that improve the performance of Node. However, they also want high reliability. The two values are not in opposition: you can get more quality by improving testing as part of CI, improving tooling etc. In turn, this can make you more confident and able to receive contributions.

Regarding the URL parsing…

> Since Node.js 18, a new URL parser dependency was added to Node.js — Ada. This addition bumped the Node.js performance when parsing URLs to a new level. Some results could reach up to an improvement of 400%. ([State of Node.js Performance 2023](https://blog.rafaelgss.dev/state-of-nodejs-performance-2023))


Generally, my impression is Node should ramp up both the testing and the benchmarking… It seems that’s what Rafael is doing. 
","lemire",391987,"2023-07-02 16:46:00","think answer right expect community want discourage fast pace contribution improve performance node however want high reliability two value opposition get quality improve test part ci improve tool turn make confident able receive contribution regard url parse nodejs new url parser dependency add nodejs ada addition bump nodejs performance parse url new level result reach improvement state nodejs performance generally impression node ramp test benchmark seem rafael
"
1124,214,"> > Can I take on this issue?
> 
> Please do. Happy to help if you get stuck on something.

So the traverse function doesn't complete its execution before the files start to be watched, thus causing a race condition? Would introducing a mechanism to 'await' the initialization of the watcher could resolve this issue?","winedarkmoon",127571479,"2023-06-19 18:36:55","take issue please happy help get stuck traverse function complete execution file start watch cause race condition introduce mechanism await initialization watcher resolve issue
"
1125,214,"> So the traverse function doesn't complete its execution before the files start to be watched, thus causing a race condition? Would introducing a mechanism to 'await' the initialization of the watcher could resolve this issue?

That would be a breaking change since it will cause the function to behave differently in different operating systems.","anonrig",1935246,"2023-06-19 19:43:44","traverse function complete execution file start watch cause race condition introduce mechanism await initialization watcher resolve issue break change cause function behave differently operating system
"
1253,231,"CI: https://ci.nodejs.org/job/node-test-pull-request/51168/","nodejs-github-bot",18269663,"2023-04-12 17:55:28","CI
"
1254,231,"CI: https://ci.nodejs.org/job/node-test-pull-request/51171/","nodejs-github-bot",18269663,"2023-04-12 18:30:27","CI
"
1255,231,"CI: https://ci.nodejs.org/job/node-test-pull-request/51172/","nodejs-github-bot",18269663,"2023-04-12 19:35:46","CI
"
